GJ Maxwell,BW Hilfenhaus,1,0,0,0,0,0,1,1,0
GJ Maxwell,CH Morris,1,0,0,0,0,0,1,2,1
GJ Maxwell,CJ Anderson,0,0,0,1,0,0,4,4,0
GJ Maxwell,D Wiese,1,0,0,0,0,0,1,3,0
GJ Maxwell,DJ Bravo,1,0,0,0,0,0,1,3,1
GJ Maxwell,DJG Sammy,1,1,0,1,0,1,13,8,0
GJ Maxwell,DR Smith,7,0,0,3,0,4,43,17,1
GJ Maxwell,DS Kulkarni,2,0,0,5,0,0,22,11,0
GJ Maxwell,DW Steyn,3,0,0,1,0,0,7,8,0
GJ Maxwell,GB Hogg,3,1,0,4,0,3,39,13,0
GJ Maxwell,Harbhajan Singh,9,1,0,4,0,1,33,21,1
GJ Maxwell,HV Patel,2,0,0,2,0,0,10,8,1
GJ Maxwell,IC Pandey,3,1,0,2,0,1,19,10,0
GJ Maxwell,IK Pathan,1,0,0,1,0,1,11,4,0
GJ Maxwell,Imran Tahir,2,3,0,0,0,3,26,15,2
GJ Maxwell,J Suchith,1,0,0,2,0,0,9,5,2
GJ Maxwell,JD Unadkat,0,0,0,0,0,0,0,2,1
GJ Maxwell,JH Kallis,7,1,0,2,0,0,17,14,0
GJ Maxwell,JJ Bumrah,5,1,0,1,0,0,11,11,1
GJ Maxwell,JP Duminy,3,0,0,0,0,0,3,3,0
GJ Maxwell,JP Faulkner,3,2,0,0,0,3,25,14,1
GJ Maxwell,K Santokie,0,1,0,0,0,0,2,2,0
GJ Maxwell,KA Pollard,4,3,0,2,0,0,18,11,0
GJ Maxwell,KH Pandya,1,2,0,0,0,0,5,5,0
GJ Maxwell,KV Sharma,7,1,0,2,0,7,59,21,0
GJ Maxwell,KW Richardson,3,0,0,1,0,1,13,7,1
GJ Maxwell,M Ashwin,2,0,0,1,0,1,12,4,0
GJ Maxwell,M de Lange,1,0,0,0,0,0,1,1,0
GJ Maxwell,M Morkel,4,0,0,3,0,1,22,15,1
GJ Maxwell,M Muralitharan,1,1,0,0,0,0,3,4,1
GJ Maxwell,MC Henriques,1,0,0,0,0,0,1,2,1
GJ Maxwell,MJ McClenaghan,3,1,0,0,0,0,5,8,1
GJ Maxwell,MM Sharma,0,0,0,3,0,0,12,7,1
GJ Maxwell,Mohammed Shami,0,0,0,0,0,0,0,1,0
GJ Maxwell,NLTC Perera,1,2,0,1,0,0,9,6,0
GJ Maxwell,P Kumar,0,0,0,0,0,0,0,3,1
GJ Maxwell,P Negi,2,3,0,3,0,1,26,10,0
GJ Maxwell,PP Chawla,9,3,0,2,0,2,35,25,3
GJ Maxwell,PV Tambe,6,0,0,0,0,1,12,14,0
GJ Maxwell,R Ashwin,9,3,0,8,0,6,83,42,1
GJ Maxwell,R Bhatia,5,2,0,3,0,2,33,17,0
GJ Maxwell,R Tewatia,0,0,0,0,0,0,0,3,1
GJ Maxwell,R Vinay Kumar,0,0,0,1,0,0,4,1,0
GJ Maxwell,RA Jadeja,6,2,0,3,0,0,22,18,1
GJ Maxwell,S Aravind,2,1,0,0,0,0,4,5,1
GJ Maxwell,S Gopal,0,0,0,0,0,0,0,1,1
GJ Maxwell,S Kaushik,0,0,0,0,0,0,0,1,1
GJ Maxwell,Shakib Al Hasan,4,0,0,0,0,1,10,8,0
GJ Maxwell,SL Malinga,3,1,0,1,0,1,15,8,0
GJ Maxwell,SP Narine,10,1,0,3,0,0,24,28,2
GJ Maxwell,SR Watson,0,0,0,0,0,0,0,2,1
GJ Maxwell,TA Boult,0,0,0,1,0,0,4,2,1
GJ Maxwell,TG Southee,3,1,0,1,0,1,15,9,0
GJ Maxwell,UT Yadav,5,2,0,2,0,0,17,19,2
GJ Maxwell,VR Aaron,0,0,0,0,0,0,0,1,1
GJ Maxwell,YK Pathan,2,0,0,0,0,0,2,7,0
GJ Maxwell,YS Chahal,6,2,0,0,0,0,10,10,1
GJ Maxwell,Yuvraj Singh,1,0,0,1,0,2,17,6,0
GJ Maxwell,Z Khan,1,0,0,0,0,0,1,1,0
GR Napier,BJ Hodge,1,0,0,0,0,0,1,1,0
GR Napier,CH Gayle,2,2,0,1,0,0,10,8,1
GR Napier,I Sharma,2,0,0,0,0,0,2,2,0
GR Napier,M Kartik,0,1,0,0,0,0,2,5,0
Gurkeerat Singh,A Chandila,0,0,0,1,0,0,4,4,0
Gurkeerat Singh,A Mishra,3,0,0,1,0,1,13,7,0
Gurkeerat Singh,A Nehra,2,1,0,2,0,0,12,8,0
Gurkeerat Singh,A Zampa,7,0,0,0,0,0,7,8,0
Gurkeerat Singh,AA Chavan,1,1,0,0,0,0,3,2,0
Gurkeerat Singh,AD Russell,4,0,0,4,0,0,20,11,1
Gurkeerat Singh,B Kumar,0,0,0,1,0,0,4,2,1
Gurkeerat Singh,BCJ Cutting,1,0,0,0,0,0,1,1,0
Gurkeerat Singh,CH Gayle,3,0,0,0,0,0,3,3,0
Gurkeerat Singh,DJ Bravo,3,0,0,0,0,0,3,8,2
Gurkeerat Singh,DL Chahar,1,0,0,1,0,0,5,4,0
Gurkeerat Singh,DT Christian,2,0,0,1,0,0,6,4,0
Gurkeerat Singh,DW Steyn,3,0,0,1,0,0,7,5,1
Gurkeerat Singh,GB Hogg,2,0,0,0,0,0,2,4,0
Gurkeerat Singh,Harbhajan Singh,1,0,0,0,0,0,1,2,1
Gurkeerat Singh,I Sharma,2,0,0,0,0,0,2,2,0
Gurkeerat Singh,IC Pandey,1,0,0,1,0,0,5,4,0
Gurkeerat Singh,IK Pathan,5,2,0,0,0,3,27,11,0
Gurkeerat Singh,J Botha,3,0,0,2,0,0,11,9,1
Gurkeerat Singh,JH Kallis,2,0,0,0,0,0,2,3,0
Gurkeerat Singh,JP Faulkner,1,1,0,0,0,0,3,3,0
Gurkeerat Singh,KV Sharma,4,0,0,0,0,0,4,4,0
Gurkeerat Singh,L Balaji,1,0,0,1,0,2,17,4,0
Gurkeerat Singh,M Kartik,0,1,0,1,0,0,6,4,1
Gurkeerat Singh,M Morkel,2,0,0,0,0,0,2,3,1
Gurkeerat Singh,MA Starc,1,0,0,0,0,0,1,2,1
Gurkeerat Singh,MC Henriques,4,1,0,3,0,0,18,18,1
Gurkeerat Singh,MJ McClenaghan,1,0,0,0,0,0,1,1,0
Gurkeerat Singh,MS Gony,0,1,0,2,0,1,16,4,0
Gurkeerat Singh,Mustafizur Rahman,1,1,0,1,0,0,7,7,0
Gurkeerat Singh,NLTC Perera,2,0,0,0,0,0,2,2,0
Gurkeerat Singh,P Negi,0,0,0,2,0,0,8,5,1
Gurkeerat Singh,PP Chawla,4,0,0,0,0,1,10,8,0
Gurkeerat Singh,PP Ojha,1,0,0,0,0,0,1,2,0
Gurkeerat Singh,R Ashwin,7,3,0,5,0,1,39,26,2
Gurkeerat Singh,R Rampaul,0,0,0,0,0,0,0,3,0
Gurkeerat Singh,R Vinay Kumar,3,0,0,0,0,0,3,4,0
Gurkeerat Singh,RA Jadeja,3,3,0,1,0,0,13,14,0
Gurkeerat Singh,S Aravind,0,0,0,0,0,0,0,1,0
Gurkeerat Singh,S Ladda,1,0,0,0,0,0,1,1,0
Gurkeerat Singh,S Sreesanth,2,0,0,0,0,0,2,6,0
Gurkeerat Singh,Shakib Al Hasan,2,0,0,1,0,0,6,4,0
Gurkeerat Singh,SK Trivedi,7,1,0,0,0,0,9,11,1
Gurkeerat Singh,SL Malinga,0,0,0,0,0,0,0,1,1
Gurkeerat Singh,SMSM Senanayake,1,0,0,1,0,0,5,3,0
Gurkeerat Singh,SP Narine,4,0,0,0,0,0,4,8,1
Gurkeerat Singh,SR Watson,3,0,0,0,0,0,3,6,0
Gurkeerat Singh,STR Binny,1,0,0,0,0,0,1,2,0
Gurkeerat Singh,SW Tait,0,0,0,0,0,0,0,3,0
Gurkeerat Singh,TG Southee,1,0,0,1,0,0,5,3,0
Gurkeerat Singh,UT Yadav,3,0,0,0,0,0,3,5,1
Gurkeerat Singh,VR Aaron,2,0,0,1,0,0,6,3,0
Gurkeerat Singh,YS Chahal,4,0,0,1,0,0,8,7,1
H Das,CRD Fernando,1,0,0,0,0,0,1,2,0
H Das,DJ Bravo,1,0,0,0,0,0,1,3,0
Harbhajan Singh,A Mishra,1,1,0,0,0,0,3,3,0
Harbhajan Singh,A Mithun,2,0,0,1,0,1,12,4,0
Harbhajan Singh,A Nehra,3,0,0,0,0,0,3,4,1
Harbhajan Singh,A Singh,1,0,0,0,0,1,7,2,0
Harbhajan Singh,A Symonds,2,0,0,1,0,1,12,4,0
Harbhajan Singh,A Uniyal,1,1,0,1,0,0,7,4,0
Harbhajan Singh,AB Agarkar,2,0,0,2,0,1,16,6,0
Harbhajan Singh,AB Dinda,5,2,0,1,0,0,13,15,2
Harbhajan Singh,AC Gilchrist,0,0,0,0,0,0,0,1,1
Harbhajan Singh,AC Thomas,0,1,0,0,0,1,8,2,0
Harbhajan Singh,AD Mathews,1,0,0,0,0,0,1,4,1
Harbhajan Singh,AN Ahmed,0,0,0,0,0,0,0,1,0
Harbhajan Singh,Anand Rajan,1,0,0,0,0,0,1,3,0
Harbhajan Singh,Anureet Singh,1,0,0,1,0,4,29,11,1
Harbhajan Singh,AR Patel,2,0,0,0,0,0,2,2,0
Harbhajan Singh,Azhar Mahmood,3,0,0,0,0,0,3,5,0
Harbhajan Singh,B Kumar,3,0,0,1,0,0,7,14,1
Harbhajan Singh,B Laughlin,2,1,0,3,0,1,22,11,0
Harbhajan Singh,B Lee,5,1,0,4,0,0,23,14,0
Harbhajan Singh,BA Bhatt,0,0,0,0,0,1,6,4,1
Harbhajan Singh,BB Sran,1,0,0,0,0,0,1,2,0
Harbhajan Singh,BJ Hodge,0,1,0,0,0,2,14,4,1
Harbhajan Singh,BW Hilfenhaus,0,0,0,0,0,0,0,2,1
Harbhajan Singh,CH Morris,1,0,0,0,0,0,1,3,1
Harbhajan Singh,DE Bollinger,1,1,0,0,0,3,21,12,1
Harbhajan Singh,DJ Bravo,12,1,0,5,0,2,46,38,4
Harbhajan Singh,DP Nannes,5,0,0,1,0,1,15,7,0
Harbhajan Singh,DW Steyn,1,1,0,0,0,0,3,3,0
Harbhajan Singh,FH Edwards,3,0,0,1,0,0,7,5,0
Harbhajan Singh,HV Patel,1,0,0,0,0,0,1,1,0
Harbhajan Singh,I Sharma,2,0,0,3,0,2,26,8,0
Harbhajan Singh,IC Pandey,0,0,0,0,0,0,0,3,0
Harbhajan Singh,IK Pathan,5,0,0,2,0,0,13,11,1
Harbhajan Singh,Imran Tahir,2,0,0,0,0,0,2,5,0
Harbhajan Singh,Iqbal Abdulla,1,0,0,1,0,0,5,8,0
Harbhajan Singh,J Botha,3,0,0,0,0,0,3,4,0
Harbhajan Singh,JA Morkel,1,0,0,0,0,0,1,1,0
Harbhajan Singh,Jaskaran Singh,0,0,0,1,0,0,4,2,0
Harbhajan Singh,JD Unadkat,0,0,0,1,0,1,10,5,1
Harbhajan Singh,JDP Oram,1,0,0,1,0,2,17,8,0
Harbhajan Singh,JE Taylor,1,0,0,0,0,0,1,1,0
Harbhajan Singh,JH Kallis,2,0,0,0,0,0,2,3,0
Harbhajan Singh,JP Faulkner,5,0,0,0,0,0,5,8,0
Harbhajan Singh,KAJ Roach,1,0,0,3,0,1,19,6,0
Harbhajan Singh,KK Cooper,1,2,0,1,0,2,21,8,0
Harbhajan Singh,KW Richardson,0,0,0,1,0,0,4,3,0
Harbhajan Singh,L Ablish,0,0,0,0,0,0,0,2,1
Harbhajan Singh,L Balaji,0,2,0,2,0,0,12,6,0
Harbhajan Singh,LR Shukla,1,0,0,1,0,0,5,5,0
Harbhajan Singh,M Ashwin,1,2,0,1,0,0,9,11,0
Harbhajan Singh,M Kartik,0,1,0,0,0,0,2,3,1
Harbhajan Singh,M Morkel,4,0,0,2,0,0,12,9,1
Harbhajan Singh,M Muralitharan,4,1,0,2,0,0,14,9,1
Harbhajan Singh,MA Starc,0,1,0,0,0,0,2,4,1
Harbhajan Singh,MC Henriques,3,1,0,1,0,0,9,8,0
Harbhajan Singh,MG Johnson,1,0,0,0,0,1,7,3,0
Harbhajan Singh,MM Patel,2,0,0,0,0,0,2,2,0
Harbhajan Singh,MM Sharma,5,3,0,2,0,2,31,21,2
Harbhajan Singh,MN Samuels,2,0,0,1,0,0,6,4,0
Harbhajan Singh,MR Marsh,1,0,0,0,0,0,1,1,0
Harbhajan Singh,Mustafizur Rahman,4,1,0,0,0,0,6,12,0
Harbhajan Singh,NM Coulter-Nile,2,0,0,1,0,1,12,7,1
Harbhajan Singh,P Amarnath,1,0,0,0,0,1,7,3,0
Harbhajan Singh,P Awana,0,0,0,1,0,0,4,4,1
Harbhajan Singh,P Kumar,0,0,0,0,0,0,0,6,4
Harbhajan Singh,PJ Sangwan,1,1,0,1,0,0,7,6,0
Harbhajan Singh,PP Chawla,0,0,0,0,0,0,0,1,1
Harbhajan Singh,PP Ojha,0,1,0,0,0,0,2,3,0
Harbhajan Singh,R Ashwin,5,0,0,1,0,1,15,16,0
Harbhajan Singh,R Bhatia,3,0,0,0,0,1,9,10,1
Harbhajan Singh,R Dhawan,2,1,0,4,0,1,26,11,0
Harbhajan Singh,R Rampaul,0,0,0,0,0,0,0,1,1
Harbhajan Singh,R Vinay Kumar,3,1,0,0,0,0,5,5,0
Harbhajan Singh,RA Jadeja,3,0,0,1,0,1,13,12,0
Harbhajan Singh,RG Sharma,1,0,0,3,0,0,13,6,1
Harbhajan Singh,RJ Harris,2,0,0,1,0,0,6,3,0
Harbhajan Singh,RP Singh,3,1,0,6,0,1,35,14,1
Harbhajan Singh,S Aravind,1,0,0,0,0,0,1,3,1
Harbhajan Singh,S Nadeem,4,0,0,1,0,0,8,8,0
Harbhajan Singh,Sandeep Sharma,2,0,0,0,0,0,2,3,0
Harbhajan Singh,Sandeep Sharma (1),2,0,0,0,0,0,2,2,0
Harbhajan Singh,SB Jakati,0,0,0,1,0,0,4,10,0
Harbhajan Singh,Shakib Al Hasan,2,0,0,0,0,1,8,9,0
Harbhajan Singh,SK Raina,4,0,0,0,0,0,4,5,1
Harbhajan Singh,SK Warne,2,1,0,0,0,0,4,5,0
Harbhajan Singh,SP Narine,0,0,0,0,0,0,0,3,2
Harbhajan Singh,SR Watson,3,0,0,2,0,1,17,8,0
Harbhajan Singh,STR Binny,1,0,0,0,0,0,1,1,0
Harbhajan Singh,SW Tait,1,0,0,0,0,0,1,2,1
Harbhajan Singh,T Thushara,1,0,0,1,0,0,5,2,0
Harbhajan Singh,UT Yadav,3,0,0,1,0,0,7,9,1
Harbhajan Singh,VR Aaron,1,1,0,1,0,0,7,4,1
Harbhajan Singh,WD Parnell,1,0,0,0,0,0,1,4,1
Harbhajan Singh,Y Venugopal Rao,1,0,0,0,0,1,7,2,0
Harbhajan Singh,YK Pathan,2,0,0,0,0,0,2,3,0
Harbhajan Singh,Z Khan,5,0,0,2,0,0,13,8,0
Harmeet Singh,A Singh,1,0,0,0,0,0,1,1,0
Harmeet Singh,DW Steyn,1,1,0,0,0,0,3,4,0
Harmeet Singh,JH Kallis,0,1,0,2,0,0,10,3,0
Harmeet Singh,M Muralitharan,0,0,0,0,0,0,0,1,1
Harmeet Singh,SP Narine,0,0,0,1,0,0,4,3,1
Harpreet Singh,A Singh,2,0,0,0,0,0,2,2,0
Harpreet Singh,R Bhatia,2,1,0,0,0,0,4,3,0
Harpreet Singh,S Aravind,1,0,0,0,0,0,1,1,0
Harpreet Singh,Shakib Al Hasan,1,0,0,0,0,0,1,1,0
Harpreet Singh,SK Trivedi,4,0,0,0,0,0,4,5,0
Harpreet Singh,SK Warne,1,0,0,0,0,0,1,2,0
Harpreet Singh,SP Narine,1,0,0,0,0,0,1,2,1
Harpreet Singh,SR Watson,4,1,0,0,0,0,6,10,1
HH Gibbs,A Kumble,7,0,0,2,0,0,15,20,1
HH Gibbs,A Mishra,5,0,0,0,0,0,5,12,1
HH Gibbs,A Nehra,0,0,0,0,0,0,0,3,1
HH Gibbs,AA Jhunjhunwala,1,0,0,0,0,2,13,7,0
HH Gibbs,AB Agarkar,7,0,0,0,0,0,7,10,0
HH Gibbs,AB Dinda,2,1,0,3,0,0,16,12,1
HH Gibbs,AD Mathews,9,1,0,2,0,0,19,21,0
HH Gibbs,B Akhil,4,0,0,2,0,0,12,13,1
HH Gibbs,B Lee,6,2,0,6,0,0,34,25,0
HH Gibbs,Bipul Sharma,3,0,0,1,0,0,7,4,0
HH Gibbs,BJ Hodge,8,0,0,1,0,0,12,12,0
HH Gibbs,CH Gayle,0,0,1,1,0,1,13,4,0
HH Gibbs,CK Langeveldt,0,0,0,0,0,0,0,2,1
HH Gibbs,DE Bollinger,1,0,0,0,0,0,1,5,0
HH Gibbs,DJ Bravo,3,1,0,2,0,0,13,11,0
HH Gibbs,DJ Hussey,2,0,0,0,0,0,2,3,0
HH Gibbs,DP Nannes,2,0,0,2,0,2,22,14,1
HH Gibbs,DS Kulkarni,1,0,0,1,0,1,11,8,1
HH Gibbs,DW Steyn,6,1,0,4,0,0,24,25,1
HH Gibbs,Gagandeep Singh,1,0,0,0,0,0,1,4,1
HH Gibbs,GD McGrath,2,0,0,0,0,2,14,9,0
HH Gibbs,Harbhajan Singh,6,1,0,5,0,0,28,21,0
HH Gibbs,I Sharma,3,0,0,2,0,0,11,14,0
HH Gibbs,IK Pathan,3,1,0,1,0,0,9,9,0
HH Gibbs,Iqbal Abdulla,1,0,0,0,0,0,1,2,1
HH Gibbs,JA Morkel,10,1,0,1,0,0,16,16,0
HH Gibbs,JDP Oram,4,2,0,1,0,0,12,10,0
HH Gibbs,JH Kallis,13,1,0,3,0,1,33,30,0
HH Gibbs,JM Kemp,2,1,0,2,0,0,12,7,0
HH Gibbs,Joginder Sharma,2,0,0,1,0,0,6,3,0
HH Gibbs,L Balaji,5,0,0,2,0,1,19,20,0
HH Gibbs,M Kartik,8,6,0,2,0,0,28,37,1
HH Gibbs,M Muralitharan,10,2,1,1,0,1,27,30,0
HH Gibbs,M Ntini,0,0,0,2,0,1,14,14,1
HH Gibbs,Mashrafe Mortaza,0,1,0,0,0,0,2,1,0
HH Gibbs,MB Parmar,4,0,0,3,0,0,16,10,0
HH Gibbs,MC Henriques,0,0,0,1,0,0,4,1,0
HH Gibbs,MF Maharoof,2,0,0,0,0,0,2,2,0
HH Gibbs,MM Patel,3,1,0,1,0,0,9,9,1
HH Gibbs,Mohammad Asif,1,0,0,1,0,0,5,4,0
HH Gibbs,MS Gony,0,0,0,4,0,1,22,12,1
HH Gibbs,P Kumar,4,4,0,1,0,5,46,28,2
HH Gibbs,PP Chawla,12,3,0,0,0,2,30,32,2
HH Gibbs,R Ashwin,6,1,0,1,0,0,12,19,0
HH Gibbs,R Bhatia,6,0,0,1,0,1,16,13,0
HH Gibbs,R McLaren,2,0,0,0,0,0,2,3,0
HH Gibbs,R Vinay Kumar,4,3,0,2,0,2,30,20,0
HH Gibbs,RA Jadeja,0,1,0,1,0,0,6,6,0
HH Gibbs,RE van der Merwe,10,0,0,1,0,2,26,20,0
HH Gibbs,RR Powar,3,1,0,0,0,1,11,8,0
HH Gibbs,S Ladda,2,0,0,0,0,0,2,2,0
HH Gibbs,S Narwal,1,1,0,0,0,0,3,4,0
HH Gibbs,S Sreesanth,8,0,0,5,0,0,28,31,0
HH Gibbs,S Tyagi,0,0,0,0,0,0,0,3,1
HH Gibbs,SB Jakati,0,1,0,0,0,0,2,3,1
HH Gibbs,SC Ganguly,2,0,0,1,0,0,6,3,0
HH Gibbs,SE Bond,3,0,0,0,0,1,9,11,1
HH Gibbs,Shakib Al Hasan,4,1,0,0,1,0,11,21,0
HH Gibbs,SJ Srivastava,2,0,0,0,0,0,2,3,0
HH Gibbs,SK Raina,6,1,0,1,0,0,12,12,0
HH Gibbs,SK Trivedi,1,0,0,1,0,0,5,2,0
HH Gibbs,SK Warne,1,1,0,0,0,0,3,6,1
HH Gibbs,SL Malinga,2,0,0,1,0,0,6,13,0
HH Gibbs,SP Narine,5,1,0,2,0,1,21,20,0
HH Gibbs,SR Watson,3,0,0,1,0,0,7,6,0
HH Gibbs,ST Jayasuriya,4,0,0,0,0,1,10,6,0
HH Gibbs,SW Tait,0,0,0,1,0,0,4,2,0
HH Gibbs,UT Yadav,2,0,0,0,0,0,2,4,0
HH Gibbs,V Kohli,10,1,0,0,0,0,12,13,0
HH Gibbs,VRV Singh,3,0,1,0,0,0,6,4,0
HH Gibbs,Y Nagar,1,0,0,0,0,0,1,3,1
HH Gibbs,YK Pathan,2,0,0,0,0,0,2,4,1
HH Gibbs,Yuvraj Singh,0,2,0,0,0,0,4,10,2
HH Gibbs,Z Khan,8,0,0,3,0,2,32,26,2
HH Pandya,A Nehra,1,0,0,0,0,0,1,4,1
HH Pandya,AD Russell,4,1,0,3,0,1,24,12,0
HH Pandya,AN Ahmed,1,1,0,0,0,2,15,6,0
HH Pandya,BB Sran,3,0,0,0,0,0,3,8,0
HH Pandya,CH Morris,2,0,0,0,0,0,2,2,0
HH Pandya,D Wiese,1,0,0,0,0,0,1,1,0
HH Pandya,DJ Bravo,5,0,0,0,0,0,5,9,1
HH Pandya,DS Kulkarni,2,0,0,0,0,0,2,6,1
HH Pandya,GB Hogg,0,0,0,0,0,0,0,1,0
HH Pandya,I Sharma,0,0,0,2,0,0,8,11,0
HH Pandya,Imran Tahir,0,0,0,0,0,0,0,1,1
HH Pandya,Iqbal Abdulla,1,0,0,0,0,0,1,1,0
HH Pandya,Kuldeep Yadav,2,2,0,0,0,0,6,6,0
HH Pandya,KW Richardson,1,0,0,0,0,0,1,2,0
HH Pandya,MC Henriques,4,0,0,0,0,0,4,7,0
HH Pandya,MG Johnson,0,0,0,1,0,0,4,1,0
HH Pandya,MM Sharma,0,0,0,0,0,0,0,1,1
HH Pandya,MR Marsh,0,0,0,0,0,0,0,1,1
HH Pandya,Mustafizur Rahman,1,0,0,0,0,0,1,3,2
HH Pandya,NM Coulter-Nile,0,0,0,0,0,0,0,5,1
HH Pandya,P Kumar,2,0,0,1,0,0,6,5,1
HH Pandya,P Negi,0,0,0,0,0,3,18,5,0
HH Pandya,PP Chawla,3,0,0,0,0,0,3,4,1
HH Pandya,RP Singh,1,0,0,0,0,0,1,1,0
HH Pandya,S Aravind,1,0,0,0,0,0,1,1,0
HH Pandya,Shakib Al Hasan,2,0,0,0,0,0,2,3,0
HH Pandya,SP Narine,4,0,0,0,0,1,10,10,0
HH Pandya,UT Yadav,3,1,0,5,0,0,25,9,0
HH Pandya,YS Chahal,1,0,0,0,0,1,7,3,1
HH Pandya,Z Khan,1,0,0,1,0,0,5,5,0
HM Amla,A Nehra,3,0,0,4,0,1,25,11,0
HM Amla,AB Dinda,2,0,0,0,0,0,2,4,0
HM Amla,B Kumar,3,0,0,2,0,0,11,9,1
HM Amla,BCJ Cutting,1,0,0,1,0,0,5,3,0
HM Amla,CH Morris,0,0,0,0,0,0,0,2,0
HM Amla,CJ Jordan,3,0,0,0,0,0,3,3,0
HM Amla,DL Chahar,1,1,0,1,0,0,7,12,0
HM Amla,IK Pathan,2,0,0,2,0,0,10,8,0
HM Amla,KV Sharma,6,1,0,1,0,0,12,11,0
HM Amla,MC Henriques,5,1,0,2,0,1,21,10,0
HM Amla,Mustafizur Rahman,4,0,0,3,0,0,16,9,0
HM Amla,NLTC Perera,1,0,0,0,0,1,7,3,0
HM Amla,R Ashwin,0,0,0,1,0,0,4,3,1
HM Amla,S Aravind,1,0,0,0,0,1,7,3,1
HM Amla,S Nadeem,1,0,0,0,0,0,1,3,0
HM Amla,SR Watson,0,1,0,0,0,0,2,3,1
HM Amla,STR Binny,6,0,0,0,0,0,6,8,0
HM Amla,TG Southee,0,0,0,0,0,0,0,5,1
HM Amla,YS Chahal,4,0,0,2,0,0,12,9,0
HM Amla,Yuvraj Singh,2,0,0,1,0,0,6,3,0
HV Patel,A Ashish Reddy,3,0,0,0,0,0,3,3,0
HV Patel,A Nehra,0,0,0,0,0,0,0,2,2
HV Patel,DAJ Bracewell,0,0,0,0,0,0,0,1,1
HV Patel,DJ Bravo,1,0,0,0,0,0,1,2,0
HV Patel,IK Pathan,1,0,0,0,0,0,1,2,0
HV Patel,JJ Bumrah,0,0,0,0,0,1,6,2,1
HV Patel,L Balaji,0,1,0,0,0,0,2,1,0
HV Patel,M Morkel,1,1,0,0,0,0,3,2,0
HV Patel,MG Johnson,0,0,0,1,0,0,4,2,1
HV Patel,MM Sharma,1,0,0,0,0,0,1,1,0
HV Patel,RN ten Doeschate,2,0,0,0,0,0,2,3,0
HV Patel,Shakib Al Hasan,4,0,0,1,0,0,8,8,1
HV Patel,SP Narine,0,0,0,0,0,1,6,2,0
HV Patel,TA Boult,0,1,0,0,0,0,2,3,1
HV Patel,TG Southee,0,0,0,0,0,1,6,2,0
HV Patel,V Pratap Singh,2,0,0,0,0,0,2,2,0
I Malhotra,AB Agarkar,1,0,0,0,0,0,1,1,0
I Malhotra,AM Salvi,2,0,0,1,0,0,6,3,0
I Sharma,A Singh,1,0,0,0,0,0,1,1,0
I Sharma,DE Bollinger,1,0,0,0,0,0,1,1,0
I Sharma,DJ Bravo,1,0,0,1,0,0,5,3,0
I Sharma,DJ Thornely,0,0,0,0,0,0,0,3,1
I Sharma,FH Edwards,0,0,0,0,0,0,0,2,0
I Sharma,Harbhajan Singh,1,0,0,0,0,0,1,2,0
I Sharma,Harmeet Singh,1,1,0,0,0,1,9,4,0
I Sharma,JD Unadkat,1,0,0,0,0,0,1,1,0
I Sharma,JDP Oram,1,0,0,0,0,0,1,1,0
I Sharma,Joginder Sharma,1,1,0,0,0,0,3,2,0
I Sharma,Kamran Khan,1,0,0,0,0,0,1,1,0
I Sharma,L Balaji,0,0,0,0,0,0,0,2,0
I Sharma,M Muralitharan,2,0,0,0,0,0,2,4,0
I Sharma,R Ashwin,2,0,0,0,0,0,2,5,0
I Sharma,R Vinay Kumar,0,0,0,0,0,0,0,2,1
I Sharma,RP Singh,0,0,0,0,0,0,0,3,1
I Sharma,SK Raina,2,0,0,0,0,0,2,4,0
I Sharma,Sohail Tanvir,1,1,0,0,0,0,3,2,0
I Sharma,VRV Singh,0,0,0,0,0,0,0,1,0
I Sharma,Z Khan,1,0,0,1,0,0,5,2,0
IC Pandey,CH Gayle,0,0,0,0,0,0,0,2,1
IK Pathan,A Kumble,1,0,0,0,0,1,7,4,0
IK Pathan,A Mishra,21,2,0,1,0,0,29,35,2
IK Pathan,A Mithun,0,0,0,0,0,1,6,7,0
IK Pathan,A Nehra,2,0,0,1,1,0,11,11,1
IK Pathan,A Singh,0,0,0,1,0,0,4,1,0
IK Pathan,A Symonds,3,1,0,0,0,0,5,5,0
IK Pathan,AA Jhunjhunwala,2,0,0,0,0,0,2,3,0
IK Pathan,AB Agarkar,4,0,0,1,0,0,8,7,0
IK Pathan,AB Dinda,5,0,0,3,0,0,17,9,0
IK Pathan,AB McDonald,1,0,0,0,0,0,1,1,0
IK Pathan,AD Mascarenhas,2,0,0,0,0,0,2,2,0
IK Pathan,AD Mathews,11,1,0,0,0,1,19,15,1
IK Pathan,AG Murtaza,3,0,0,1,0,0,7,11,0
IK Pathan,AM Salvi,0,3,0,0,0,0,6,6,1
IK Pathan,Anand Rajan,4,0,0,0,0,0,4,9,0
IK Pathan,Ankit Sharma,1,0,0,0,0,0,1,3,0
IK Pathan,AP Dole,3,0,0,0,0,0,3,4,0
IK Pathan,AR Patel,2,0,0,0,0,0,2,5,1
IK Pathan,AS Rajpoot,0,0,0,0,0,0,0,2,0
IK Pathan,Azhar Mahmood,1,0,0,0,0,0,1,1,0
IK Pathan,B Kumar,2,0,0,0,0,0,2,4,0
IK Pathan,B Lee,3,1,0,3,0,0,17,9,0
IK Pathan,BA Bhatt,1,0,0,0,0,0,1,1,0
